frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
397,13.233,427.72,323.01,19.17,-34.994,39.9
398,13.267,427.74,320.79,16.473,-41.027,44.211
399,13.3,428.68,320.4,12.252,-37.074,39.046
400,13.333,429.08,318.9,6.162,-46.936,47.338
401,13.367,430.79,317.36,-0.624,-55.073,55.076
402,13.4,434.64,316.73,-7.602,-62.838,63.296
403,13.433,433.34,312.56,-15.028,-68.965,70.584
404,13.467,431.38,306.09,-22.837,-74.255,77.687
405,13.5,430.31,306.36,-30.71,-78.114,83.934
406,13.533,427.9,304.44,-36.131,-80.789,88.5
407,13.567,424.5,303.2,-38.585,-76.286,85.489
408,13.6,423.55,303.55,-39.408,-85.609,94.244
409,13.633,421.45,299.07,-38.446,-92.563,100.23
410,13.667,419.91,297.51,-35.136,-97.706,103.832
411,13.7,419.18,293.91,-29.367,-102.415,106.542
412,13.733,417.45,290.5,-21.129,-104.225,106.345
413,13.767,416.47,288.45,-11.84,-105.122,105.787
414,13.8,416.16,259.22,-2.07,-102.773,102.794
415,13.833,417.54,279.76,7.0,-90.118,90.39
416,13.867,417.94,275.7,15.898,-92.013,93.376
417,13.9,417.43,273.0,22.907,-92.17,94.974
418,13.933,418.44,269.78,25.939,-91.938,95.527
419,13.967,420.02,267.18,26.959,-89.707,93.67
420,14.0,423.08,263.51,26.219,-81.885,85.98
421,14.033,425.5,257.88,23.091,-74.721,78.208
422,14.067,426.9,235.63,18.618,-67.388,69.913
423,14.1,428.29,259.33,13.934,-61.149,62.717
424,14.133,428.07,256.32,8.311,-57.644,58.24
425,14.167,428.34,254.76,2.599,-54.352,54.414
426,14.2,427.55,255.09,-2.967,-53.367,53.449
427,14.233,425.43,250.29,-8.303,-53.264,53.908
428,14.267,423.12,251.28,-13.738,-53.799,55.526
429,14.3,422.18,247.12,-19.508,-56.103,59.398
430,14.333,422.18,218.8,-23.358,-44.311,50.09
431,14.367,420.72,244.62,-24.863,-42.166,48.951
432,14.4,420.35,242.93,-24.02,-37.26,44.331
433,14.433,420.33,242.13,-20.721,-31.904,38.042
434,14.467,419.92,241.12,-15.724,-26.11,30.479
435,14.5,419.66,234.63,-9.063,-22.876,24.606
436,14.533,420.08,233.52,-2.193,-22.025,22.134
437,14.567,420.17,231.87,3.236,-15.44,15.775
438,14.6,419.97,231.58,9.634,-7.069,11.95
439,14.633,419.7,232.32,12.941,-1.87,13.075
440,14.667,419.42,232.3,15.53,0.358,15.535
441,14.7,419.01,234.05,17.09,-6.529,18.295
442,14.733,418.19,234.86,16.662,-15.457,22.728
443,14.767,420.5,234.87,15.234,-21.444,26.304
444,14.8,425.48,235.24,14.376,-29.388,32.716
445,14.833,427.28,235.9,13.886,-36.462,39.016
446,14.867,426.52,239.01,13.192,-26.966,30.02
447,14.9,425.97,234.25,12.758,-26.257,29.192
448,14.933,426.13,230.83,12.46,-23.89,26.944
449,14.967,426.49,225.95,12.43,-22.393,25.612
450,15.0,425.67,225.93,12.593,-20.603,24.147
451,15.033,424.85,227.66,13.225,-16.16,20.881
452,15.067,426.89,212.52,13.969,-11.294,17.964
453,15.1,423.07,230.5,14.515,-5.479,15.515
454,15.133,426.6,213.38,14.668,2.896,14.951
455,15.167,426.73,212.93,12.995,15.131,19.945
456,15.2,426.19,228.96,12.192,19.628,23.107
457,15.233,428.58,232.39,15.304,22.043,26.835
458,15.267,431.49,230.36,21.923,22.359,31.314
459,15.3,432.59,232.31,30.256,21.105,36.889
460,15.333,433.26,233.5,38.596,17.796,42.501
461,15.367,434.13,233.39,47.003,12.922,48.746
462,15.4,435.85,233.01,56.426,3.862,56.558
463,15.433,437.4,230.47,66.95,-6.426,67.258
464,15.467,438.45,231.58,77.342,-18.16,79.446
465,15.5,440.24,229.75,88.072,-30.258,93.125
466,15.533,441.66,228.91,98.33,-43.426,107.492
467,15.567,443.21,228.67,108.979,-58.523,123.699
468,15.6,446.06,228.25,119.392,-65.867,136.356
469,15.633,450.74,221.87,132.054,-79.137,153.951
470,15.667,461.49,206.73,135.08,-78.475,156.221
471,15.7,469.96,216.4,149.809,-75.363,167.697
472,15.733,473.28,214.96,163.744,-75.047,180.123
473,15.767,478.11,213.77,174.75,-73.904,189.735
474,15.8,483.63,211.76,180.945,-69.042,193.669
475,15.833,488.24,209.86,183.654,-62.537,194.009
476,15.867,493.83,205.31,182.873,-54.615,190.854
477,15.9,499.34,201.35,179.332,-45.823,185.094
478,15.933,504.17,198.44,172.811,-36.543,176.632
479,15.967,510.61,196.56,164.006,-25.894,166.037
480,16.0,515.23,196.94,153.239,-16.369,154.111
481,16.033,522.61,196.76,140.841,-7.047,141.017
482,16.067,528.71,197.78,130.334,0.589,130.335
483,16.1,532.17,201.15,121.86,5.258,121.973
484,16.133,535.41,201.9,116.065,6.119,116.226
