frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
438,14.6,701.21,236.66,14.365,27.941,31.417
439,14.633,701.24,236.04,17.963,16.463,24.366
440,14.667,701.58,235.57,20.486,5.024,21.093
441,14.7,701.79,236.32,21.95,-6.294,22.834
442,14.733,702.45,235.86,23.512,-15.672,28.257
443,14.767,703.24,236.39,23.922,-24.138,33.984
444,14.8,705.85,237.21,23.875,-30.044,38.375
445,14.833,707.18,234.87,23.942,-32.976,40.751
446,14.867,707.83,230.49,23.065,-35.536,42.365
447,14.9,708.58,230.31,21.528,-37.538,43.273
448,14.933,710.08,229.5,20.002,-37.85,42.81
449,14.967,709.52,227.22,17.467,-37.418,41.294
450,15.0,708.4,225.59,13.813,-36.213,38.758
451,15.033,710.01,222.74,8.993,-36.245,37.344
452,15.067,709.89,222.96,3.833,-35.836,36.04
453,15.1,710.34,223.58,-1.765,-35.015,35.059
454,15.133,709.37,223.54,-6.794,-33.895,34.569
455,15.167,710.14,222.53,-10.692,-32.251,33.977
456,15.2,710.82,221.97,-12.571,-30.299,32.803
457,15.233,710.29,221.17,-13.031,-28.023,30.905
458,15.267,710.16,220.53,-13.052,-26.473,29.516
459,15.3,708.15,217.14,-12.026,-23.646,26.529
460,15.333,707.63,216.86,-11.216,-22.495,25.136
461,15.367,706.71,215.29,-11.32,-22.033,24.771
462,15.4,705.33,213.6,-12.38,-19.475,23.077
463,15.433,703.4,214.8,-14.169,-16.437,21.701
464,15.467,703.02,213.96,-16.772,-13.117,21.292
465,15.5,703.35,213.82,-19.428,-8.609,21.251
466,15.533,704.42,213.67,-21.351,-3.5,21.636
467,15.567,704.96,213.46,-22.766,1.59,22.821
468,15.6,706.11,213.4,-23.235,6.063,24.013
469,15.633,706.35,213.45,-23.098,10.571,25.402
470,15.667,705.93,214.09,-21.687,15.109,26.431
471,15.7,702.95,215.52,-19.108,19.777,27.5
472,15.733,700.67,215.47,-16.095,24.361,29.198
473,15.767,699.95,218.94,-12.895,28.746,31.506
474,15.8,697.7,216.47,-10.22,32.719,34.278
475,15.833,695.24,218.37,-7.519,37.631,38.375
476,15.867,694.77,221.81,-5.018,41.778,42.079
477,15.9,695.53,222.89,-2.833,45.725,45.813
478,15.933,696.46,223.42,-0.769,49.869,49.875
479,15.967,697.14,224.23,1.827,52.016,52.048
480,16.0,698.91,224.28,4.547,54.411,54.6
481,16.033,701.07,224.83,7.243,55.799,56.267
482,16.067,701.38,229.13,9.473,55.864,56.661
483,16.1,702.11,233.12,10.395,55.323,56.291
484,16.133,702.85,235.15,9.82,53.602,54.494
485,16.167,703.62,236.97,8.104,50.605,51.25
486,16.2,702.19,239.0,5.193,46.632,46.921
487,16.233,700.7,240.51,2.315,41.511,41.575
488,16.267,699.77,241.76,-0.104,36.222,36.222
489,16.3,699.28,242.46,-2.816,29.118,29.254
490,16.333,699.54,242.77,-4.563,23.339,23.781
491,16.367,698.98,243.49,-4.858,17.473,18.136
492,16.4,698.95,244.01,-4.249,10.51,11.337
493,16.433,699.39,243.91,-3.008,3.726,4.789
494,16.467,699.85,245.4,-1.223,-2.267,2.575
495,16.5,700.27,243.49,0.986,-7.113,7.181
496,16.533,700.26,242.87,3.054,-9.825,10.289
497,16.567,699.7,242.87,4.286,-10.197,11.061
498,16.6,700.89,241.36,5.471,-10.183,11.56
499,16.633,701.44,240.98,5.904,-10.144,11.737
500,16.667,701.3,241.38,5.316,-9.193,10.619
501,16.7,701.29,241.32,3.846,-7.973,8.852
502,16.733,701.61,241.15,2.126,-6.384,6.728
503,16.767,701.22,240.94,0.618,-4.335,4.379
504,16.8,701.34,240.76,-0.361,-2.706,2.73
505,16.833,700.9,240.68,-0.997,-1.103,1.487
506,16.867,700.84,240.56,-1.846,0.617,1.946
507,16.9,701.02,241.0,-2.191,2.246,3.138
508,16.933,700.89,241.26,-2.144,3.312,3.945
509,16.967,700.59,241.62,-1.921,4.156,4.579
